"location_code","year","cause_name","metric","age","sex_name","mean"
"CMR",2002,"Lower respiratory infections","deaths","All Ages","Male",11062.8
"CMR",2002,"Lower respiratory infections","deaths","All Ages","Female",9811.6
"CMR",2002,"Malaria","deaths","All Ages","Male",17913.4
"CMR",2002,"Malaria","deaths","All Ages","Female",18029
"CMR",2003,"Tuberculosis","deaths","All Ages","Male",2695.5
"CMR",2003,"Tuberculosis","deaths","All Ages","Female",1931.8
"CMR",2003,"HIV/AIDS","deaths","All Ages","Male",13871
"CMR",2003,"HIV/AIDS","deaths","All Ages","Female",13783.4
"CMR",2003,"Diarrheal diseases","deaths","All Ages","Male",8380.5
"CMR",2003,"Diarrheal diseases","deaths","All Ages","Female",7175.9
"CMR",2003,"Lower respiratory infections","deaths","All Ages","Male",11022.6
"CMR",2003,"Lower respiratory infections","deaths","All Ages","Female",9788.5
"CMR",2003,"Malaria","deaths","All Ages","Male",18612.6
"CMR",2003,"Malaria","deaths","All Ages","Female",18648.8
"CMR",2004,"Tuberculosis","deaths","All Ages","Male",2662.7
"CMR",2004,"Tuberculosis","deaths","All Ages","Female",1880
"CMR",2004,"HIV/AIDS","deaths","All Ages","Male",14849.7
"CMR",2004,"HIV/AIDS","deaths","All Ages","Female",14937.5
"CMR",2004,"Diarrheal diseases","deaths","All Ages","Male",8199.1
"CMR",2004,"Diarrheal diseases","deaths","All Ages","Female",7011.9
"CMR",2004,"Lower respiratory infections","deaths","All Ages","Male",10986.2
"CMR",2004,"Lower respiratory infections","deaths","All Ages","Female",9712.3
"CMR",2004,"Malaria","deaths","All Ages","Male",19141.5
"CMR",2004,"Malaria","deaths","All Ages","Female",19116.5
"CMR",2005,"Tuberculosis","deaths","All Ages","Male",2677.1
"CMR",2005,"Tuberculosis","deaths","All Ages","Female",1839.9
"CMR",2005,"HIV/AIDS","deaths","All Ages","Male",15455.3
"CMR",2005,"HIV/AIDS","deaths","All Ages","Female",15440.7
"CMR",2005,"Diarrheal diseases","deaths","All Ages","Male",7418
"CMR",2005,"Diarrheal diseases","deaths","All Ages","Female",6328
"CMR",2005,"Lower respiratory infections","deaths","All Ages","Male",11085.3
"CMR",2005,"Lower respiratory infections","deaths","All Ages","Female",9654.8
"CMR",2005,"Malaria","deaths","All Ages","Male",18983.5
"CMR",2005,"Malaria","deaths","All Ages","Female",19074
"CMR",2006,"Tuberculosis","deaths","All Ages","Male",2701.7
"CMR",2006,"Tuberculosis","deaths","All Ages","Female",1840.7
"CMR",2006,"HIV/AIDS","deaths","All Ages","Male",15756.6
"CMR",2006,"HIV/AIDS","deaths","All Ages","Female",15601.8
"CMR",2006,"Diarrheal diseases","deaths","All Ages","Male",6832.8
"CMR",2006,"Diarrheal diseases","deaths","All Ages","Female",5804.9
"CMR",2006,"Lower respiratory infections","deaths","All Ages","Male",11325.5
"CMR",2006,"Lower respiratory infections","deaths","All Ages","Female",9683
"CMR",2006,"Malaria","deaths","All Ages","Male",17809.7
"CMR",2006,"Malaria","deaths","All Ages","Female",18342.9
"CMR",2007,"Tuberculosis","deaths","All Ages","Male",2736.9
"CMR",2007,"Tuberculosis","deaths","All Ages","Female",1847.6
"CMR",2007,"HIV/AIDS","deaths","All Ages","Male",16314.5
"CMR",2007,"HIV/AIDS","deaths","All Ages","Female",16165.4
"CMR",2007,"Diarrheal diseases","deaths","All Ages","Male",6629.8
"CMR",2007,"Diarrheal diseases","deaths","All Ages","Female",5566.7
"CMR",2007,"Lower respiratory infections","deaths","All Ages","Male",11475.4
"CMR",2007,"Lower respiratory infections","deaths","All Ages","Female",9730.3
"CMR",2007,"Malaria","deaths","All Ages","Male",16436
"CMR",2007,"Malaria","deaths","All Ages","Female",17296.5
"CMR",2008,"Tuberculosis","deaths","All Ages","Male",2707.7
"CMR",2008,"Tuberculosis","deaths","All Ages","Female",1810.5
"CMR",2008,"HIV/AIDS","deaths","All Ages","Male",16317.9
"CMR",2008,"HIV/AIDS","deaths","All Ages","Female",16102.8
"CMR",2008,"Diarrheal diseases","deaths","All Ages","Male",6406.2
"CMR",2008,"Diarrheal diseases","deaths","All Ages","Female",5297.8
"CMR",2008,"Lower respiratory infections","deaths","All Ages","Male",11640.8
"CMR",2008,"Lower respiratory infections","deaths","All Ages","Female",9777.1
"CMR",2008,"Malaria","deaths","All Ages","Male",15339.5
"CMR",2008,"Malaria","deaths","All Ages","Female",16239.1
"CMR",2009,"Tuberculosis","deaths","All Ages","Male",2694.8
"CMR",2009,"Tuberculosis","deaths","All Ages","Female",1791.3
"CMR",2009,"HIV/AIDS","deaths","All Ages","Male",15994.4
"CMR",2009,"HIV/AIDS","deaths","All Ages","Female",15804
"CMR",2009,"Diarrheal diseases","deaths","All Ages","Male",6294.9
"CMR",2009,"Diarrheal diseases","deaths","All Ages","Female",5102.6
"CMR",2009,"Lower respiratory infections","deaths","All Ages","Male",11704.4
"CMR",2009,"Lower respiratory infections","deaths","All Ages","Female",9800.7
"CMR",2009,"Malaria","deaths","All Ages","Male",14752.5
"CMR",2009,"Malaria","deaths","All Ages","Female",15443.1
"CMR",2010,"Tuberculosis","deaths","All Ages","Male",2709.2
"CMR",2010,"Tuberculosis","deaths","All Ages","Female",1804.4
"CMR",2010,"HIV/AIDS","deaths","All Ages","Male",15818.4
"CMR",2010,"HIV/AIDS","deaths","All Ages","Female",15742
"CMR",2010,"Diarrheal diseases","deaths","All Ages","Male",6198
"CMR",2010,"Diarrheal diseases","deaths","All Ages","Female",4988.3
"CMR",2010,"Lower respiratory infections","deaths","All Ages","Male",12062.2
"CMR",2010,"Lower respiratory infections","deaths","All Ages","Female",10034
"CMR",2010,"Malaria","deaths","All Ages","Male",13991.8
"CMR",2010,"Malaria","deaths","All Ages","Female",14556.3
"CMR",2011,"Tuberculosis","deaths","All Ages","Male",2812.1
"CMR",2011,"Tuberculosis","deaths","All Ages","Female",1852
"CMR",2011,"HIV/AIDS","deaths","All Ages","Male",16145.7
"CMR",2011,"HIV/AIDS","deaths","All Ages","Female",16046.8
"CMR",2011,"Diarrheal diseases","deaths","All Ages","Male",6092.9
"CMR",2011,"Diarrheal diseases","deaths","All Ages","Female",4837.2
"CMR",2011,"Lower respiratory infections","deaths","All Ages","Male",12395
"CMR",2011,"Lower respiratory infections","deaths","All Ages","Female",10212.6
"CMR",2011,"Malaria","deaths","All Ages","Male",12074.6
"CMR",2011,"Malaria","deaths","All Ages","Female",13182.7
"CMR",2012,"Tuberculosis","deaths","All Ages","Male",2877
"CMR",2012,"Tuberculosis","deaths","All Ages","Female",1845.1
"CMR",2012,"HIV/AIDS","deaths","All Ages","Male",16528.9
"CMR",2012,"HIV/AIDS","deaths","All Ages","Female",16253
"CMR",2012,"Diarrheal diseases","deaths","All Ages","Male",6168.9
"CMR",2012,"Diarrheal diseases","deaths","All Ages","Female",4829.9
"CMR",2012,"Lower respiratory infections","deaths","All Ages","Male",12528
"CMR",2012,"Lower respiratory infections","deaths","All Ages","Female",10209.9
"CMR",2012,"Malaria","deaths","All Ages","Male",9893.2
"CMR",2012,"Malaria","deaths","All Ages","Female",11731.4
"CMR",2013,"Tuberculosis","deaths","All Ages","Male",2950.6
"CMR",2013,"Tuberculosis","deaths","All Ages","Female",1803.2
"CMR",2013,"HIV/AIDS","deaths","All Ages","Male",16834
"CMR",2013,"HIV/AIDS","deaths","All Ages","Female",15850.9
"CMR",2013,"Diarrheal diseases","deaths","All Ages","Male",6241.7
"CMR",2013,"Diarrheal diseases","deaths","All Ages","Female",4802
"CMR",2013,"Lower respiratory infections","deaths","All Ages","Male",12804.5
"CMR",2013,"Lower respiratory infections","deaths","All Ages","Female",10359.3
"CMR",2013,"Malaria","deaths","All Ages","Male",8693.2
"CMR",2013,"Malaria","deaths","All Ages","Female",10783.8
"CMR",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",65216.4
"CMR",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",51269.6
"CMR",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",116486
"CMR",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",18578
"CMR",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",11338
"CMR",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",29916
"CMR",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",633555.4
"CMR",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",495063.2
"CMR",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1128618.6
"CMR",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",624221.9
"CMR",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",543178.5
"CMR",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1167400.4
"CMR",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",615115.5
"CMR",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",667491.8
"CMR",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",1282607.3
"CMR",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",82891.1
"CMR",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",69643.6
"CMR",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",152534.7
"CMR",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",147372.3
"CMR",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",122053.3
"CMR",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",269425.5
"CMR",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",677481.7
"CMR",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",518740.9
"CMR",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1196222.6
"CMR",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",719984
"CMR",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",619599.7
"CMR",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1339583.8
"CMR",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",919818.1
"CMR",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",945223.6
"CMR",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",1865041.8
"CMR",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",96275.8
"CMR",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",82738
"CMR",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",179013.7
"CMR",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",491325.9
"CMR",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",474496.6
"CMR",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",965822.5
"CMR",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",624208.1
"CMR",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",481377.2
"CMR",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1105585.3
"CMR",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",728286.5
"CMR",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",629722.6
"CMR",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1358009.1
"CMR",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",1207330.3
"CMR",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",1220605.8
"CMR",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",2427936
"CMR",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",97588.6
"CMR",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",76913.8
"CMR",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",174502.4
"CMR",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",789487.1
"CMR",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",816335.2
"CMR",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",1605822.3
"CMR",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",520112.5
"CMR",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",407119.9
"CMR",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",927232.4
"CMR",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",710308.6
"CMR",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",614316.6
"CMR",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1324625.3
"CMR",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",1452170.1
"CMR",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",1440997.6
"CMR",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",2893167.8
"CMR",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",98808.2
"CMR",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",74523.8
"CMR",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",173332.1
"CMR",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",778650.9
"CMR",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",824017.3
"CMR",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",1602668.3
"CMR",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",436529.4
"CMR",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",325378.5
"CMR",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",761907.9
"CMR",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",766518.5
"CMR",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",636076.5
"CMR",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1402595
"CMR",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",1028133.6
"CMR",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",1075958.8
"CMR",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",2104092.5
"CMR",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",109054.5
"CMR",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",74665.5
"CMR",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",183720.1
"CMR",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",766591.4
"CMR",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",795374.9
"CMR",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",1561966.3
"CMR",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",440118.9
"CMR",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",315220.3
"CMR",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",755339.2
"CMR",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",803838
"CMR",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",654104
"CMR",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1457942
"CMR",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",668479.5
"CMR",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",803537.8
"CMR",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",1472017.3
"COD",1990,"Tuberculosis","deaths","All Ages","Male",13826
"COD",1990,"Tuberculosis","deaths","All Ages","Female",13866.9
"COD",1990,"HIV/AIDS","deaths","All Ages","Male",10984.2
"COD",1990,"HIV/AIDS","deaths","All Ages","Female",4125.5
"COD",1990,"Diarrheal diseases","deaths","All Ages","Male",26919.9
"COD",1990,"Diarrheal diseases","deaths","All Ages","Female",23372.9
"COD",1990,"Lower respiratory infections","deaths","All Ages","Male",31366.6
"COD",1990,"Lower respiratory infections","deaths","All Ages","Female",33017.5
"COD",1990,"Malaria","deaths","All Ages","Male",36262
"COD",1990,"Malaria","deaths","All Ages","Female",34613.7
"COD",1991,"Tuberculosis","deaths","All Ages","Male",14473.9
"COD",1991,"Tuberculosis","deaths","All Ages","Female",14421.3
"COD",1991,"HIV/AIDS","deaths","All Ages","Male",12015.5
"COD",1991,"HIV/AIDS","deaths","All Ages","Female",4890
"COD",1991,"Diarrheal diseases","deaths","All Ages","Male",28028.6
"COD",1991,"Diarrheal diseases","deaths","All Ages","Female",24685
"COD",1991,"Lower respiratory infections","deaths","All Ages","Male",32398
"COD",1991,"Lower respiratory infections","deaths","All Ages","Female",33724.4
"COD",1991,"Malaria","deaths","All Ages","Male",39351
"COD",1991,"Malaria","deaths","All Ages","Female",37564
"COD",1992,"Tuberculosis","deaths","All Ages","Male",14923.5
"COD",1992,"Tuberculosis","deaths","All Ages","Female",14830.7
"COD",1992,"HIV/AIDS","deaths","All Ages","Male",12831.5
"COD",1992,"HIV/AIDS","deaths","All Ages","Female",5651.6
"COD",1992,"Diarrheal diseases","deaths","All Ages","Male",29655
"COD",1992,"Diarrheal diseases","deaths","All Ages","Female",26547.5
"COD",1992,"Lower respiratory infections","deaths","All Ages","Male",33375.7
"COD",1992,"Lower respiratory infections","deaths","All Ages","Female",34442.3
"COD",1992,"Malaria","deaths","All Ages","Male",41469.5
"COD",1992,"Malaria","deaths","All Ages","Female",39606.1
"COD",1993,"Tuberculosis","deaths","All Ages","Male",15407.1
"COD",1993,"Tuberculosis","deaths","All Ages","Female",15201.9
"COD",1993,"HIV/AIDS","deaths","All Ages","Male",13477.1
"COD",1993,"HIV/AIDS","deaths","All Ages","Female",6403
"COD",1993,"Diarrheal diseases","deaths","All Ages","Male",32121.1
"COD",1993,"Diarrheal diseases","deaths","All Ages","Female",29146.3
"COD",1993,"Lower respiratory infections","deaths","All Ages","Male",34401.7
"COD",1993,"Lower respiratory infections","deaths","All Ages","Female",35103.4
"COD",1993,"Malaria","deaths","All Ages","Male",42344.2
"COD",1993,"Malaria","deaths","All Ages","Female",40421.8
"COD",1994,"Tuberculosis","deaths","All Ages","Male",15848.2
"COD",1994,"Tuberculosis","deaths","All Ages","Female",15422.2
"COD",1994,"HIV/AIDS","deaths","All Ages","Male",13823
"COD",1994,"HIV/AIDS","deaths","All Ages","Female",7066.4
"COD",1994,"Diarrheal diseases","deaths","All Ages","Male",34829.7
"COD",1994,"Diarrheal diseases","deaths","All Ages","Female",32053.5
"COD",1994,"Lower respiratory infections","deaths","All Ages","Male",35214.2
"COD",1994,"Lower respiratory infections","deaths","All Ages","Female",35538.1
"COD",1994,"Malaria","deaths","All Ages","Male",42532.4
"COD",1994,"Malaria","deaths","All Ages","Female",40485.3
"COD",1995,"Tuberculosis","deaths","All Ages","Male",16959
"COD",1995,"Tuberculosis","deaths","All Ages","Female",16064.7
"COD",1995,"HIV/AIDS","deaths","All Ages","Male",14451.6
"COD",1995,"HIV/AIDS","deaths","All Ages","Female",7958.2
"COD",1995,"Diarrheal diseases","deaths","All Ages","Male",38426.1
"COD",1995,"Diarrheal diseases","deaths","All Ages","Female",35950.9
"COD",1995,"Lower respiratory infections","deaths","All Ages","Male",35925.1
"COD",1995,"Lower respiratory infections","deaths","All Ages","Female",35897.4
"COD",1995,"Malaria","deaths","All Ages","Male",42244.1
"COD",1995,"Malaria","deaths","All Ages","Female",40155.5
